Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
RNAA.SG01NAC34B0121EE1,2000.03,4020,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Construction,,
RNAA.SG01NAC34B0121EE1,2001.03,3929,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Construction,,
RNAA.SG01NAC34B0121EE1,2002.03,4097,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Construction,,
RNAA.SG01NAC34B0121EE1,2003.03,4498,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Construction,,
RNAA.SG01NAC34B0121EE1,2004.03,5042,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Construction,,
RNAA.SG01NAC34B0121EE1,2005.03,5830,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Construction,,
RNAA.SG01NAC34B0121EE1,2006.03,6489,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Construction,,
RNAA.SG01NAC34B0121EE1,2007.03,7190,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Construction,,
RNAA.SG01NAC34B0121EE1,2008.03,7926,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Construction,,
RNAA.SG01NAC34B0121EE1,2009.03,7653,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Construction,,
RNAA.SG01NAC34B0121EE1,2010.03,7694,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Construction,,
RNAA.SG01NAC34B0121EE1,2011.03,7645,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Construction,,
RNAA.SG01NAC34B0121EE1,2012.03,7667,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Construction,,
RNAA.SG01NAC34B0121EE1,2013.03,7824,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Construction,,
RNAA.SG01NAC34B0121EE1,2014.03,8196,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Construction,,
RNAA.SG01NAC34B0121EE1,2015.03,9086,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Construction,,
RNAA.SG01NAC34B0121EE1,2016.03,10136,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Construction,,
RNAA.SG01NAC34B0121EE1,2017.03,11765,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Construction,,
RNAA.SG01NAC34B0121EE1,2018.03,13644,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Construction,,
RNAA.SG01NAC34B0121EE1,2019.03,14764,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Construction,,
RNAA.SG01NAC34B0121EE1,2020.03,16463,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Construction,,
RNAA.SG01NAC34B0121EE1,2021.03,17253,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Construction,,
RNAA.SG01NAC34B0121EE1,2022.03,17991,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Construction,,
RNAA.SG01NAC34B0121FF1,2000.03,5259,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Wholesale Trade,,
RNAA.SG01NAC34B0121FF1,2001.03,5592,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Wholesale Trade,,
RNAA.SG01NAC34B0121FF1,2002.03,6274,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Wholesale Trade,,
RNAA.SG01NAC34B0121FF1,2003.03,6098,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Wholesale Trade,,
RNAA.SG01NAC34B0121FF1,2004.03,6694,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Wholesale Trade,,
RNAA.SG01NAC34B0121FF1,2005.03,6966,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Wholesale Trade,,
RNAA.SG01NAC34B0121FF1,2006.03,7111,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Wholesale Trade,,
RNAA.SG01NAC34B0121FF1,2007.03,7261,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Wholesale Trade,,
RNAA.SG01NAC34B0121FF1,2008.03,8161,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Wholesale Trade,,
RNAA.SG01NAC34B0121FF1,2009.03,7803,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Wholesale Trade,,
RNAA.SG01NAC34B0121FF1,2010.03,8195,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Wholesale Trade,,
RNAA.SG01NAC34B0121FF1,2011.03,8419,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Wholesale Trade,,
RNAA.SG01NAC34B0121FF1,2012.03,8762,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Wholesale Trade,,
RNAA.SG01NAC34B0121FF1,2013.03,8843,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Wholesale Trade,,
RNAA.SG01NAC34B0121FF1,2014.03,9669,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Wholesale Trade,,
RNAA.SG01NAC34B0121FF1,2015.03,10407,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Wholesale Trade,,
RNAA.SG01NAC34B0121FF1,2016.03,10693,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Wholesale Trade,,
RNAA.SG01NAC34B0121FF1,2017.03,10653,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Wholesale Trade,,
RNAA.SG01NAC34B0121FF1,2018.03,11552,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Wholesale Trade,,
RNAA.SG01NAC34B0121FF1,2019.03,11827,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Wholesale Trade,,
RNAA.SG01NAC34B0121FF1,2020.03,11974,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Wholesale Trade,,
RNAA.SG01NAC34B0121FF1,2021.03,13300,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Wholesale Trade,,
RNAA.SG01NAC34B0121FF1,2022.03,15847,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Wholesale Trade,,
RNAA.SG01NAC34B0121GH1,2000.03,3933,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Retail Trade,,
RNAA.SG01NAC34B0121GH1,2001.03,4119,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Retail Trade,,
RNAA.SG01NAC34B0121GH1,2002.03,4714,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Retail Trade,,
RNAA.SG01NAC34B0121GH1,2003.03,5228,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Retail Trade,,
RNAA.SG01NAC34B0121GH1,2004.03,5505,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Retail Trade,,
RNAA.SG01NAC34B0121GH1,2005.03,5624,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Retail Trade,,
RNAA.SG01NAC34B0121GH1,2006.03,5897,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Retail Trade,,
RNAA.SG01NAC34B0121GH1,2007.03,6381,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Retail Trade,,
RNAA.SG01NAC34B0121GH1,2008.03,6433,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Retail Trade,,
RNAA.SG01NAC34B0121GH1,2009.03,6206,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Retail Trade,,
RNAA.SG01NAC34B0121GH1,2010.03,6294,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Retail Trade,,
RNAA.SG01NAC34B0121GH1,2011.03,6412,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Retail Trade,,
RNAA.SG01NAC34B0121GH1,2012.03,6685,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Total North Island,Retail Trade,,
